Year,Month,Day,SiteID,RAIN,TR05,TR25,TR60,60cm MP,60cm VWC,60cm Se,60cm HC
    ,     ,   ,      , in ,degC,degC,degC,kPa    ,cm3/cm3 ,cm3/cm3,cm/d   
2011,7,12,MARE,0.15,3.7381,3.7002,3.1556,-202.255826,0.190801227,0.428557634,0.000139253
2011,7,13,MARE,0.01,3.7149,3.6906,3.1796,-211.1239415,0.188825888,0.422484899,0.0001243
2011,7,14,MARE,0,3.7087,3.6889,3.2189,-226.4929371,0.185643318,0.412700807,0.00010317
2011,7,15,MARE,0,3.72,3.7045,3.2603,-243.8947944,0.182360419,0.402608272,8.47515E-05
2011,7,16,MARE,0,3.7285,3.7151,3.2979,-260.8552776,0.179440554,0.393631807,7.08675E-05
2011,7,17,MARE,0,3.7364,3.7213,3.326,-274.2962047,0.177296549,0.387040548,6.19872E-05
2011,7,18,MARE,0,3.7425,3.7214,3.3441,-283.3184023,0.17593271,0.38284773,5.68612E-05
2011,7,19,MARE,0,3.7439,3.7179,3.3534,-288.0689213,0.175237164,0.380709432,5.43934E-05
2011,7,20,MARE,0,3.7503,3.7205,3.3644,-293.7907448,0.174419029,0.37819426,5.16114E-05
2011,7,21,MARE,0,3.7539,3.723,3.3793,-301.7228744,0.173318673,0.374811464,4.8067E-05
2011,7,22,MARE,0,3.7571,3.7245,3.3889,-306.946591,0.172614486,0.372646599,4.59126E-05
2011,7,23,MARE,0,3.7618,3.7264,3.3992,-312.6518158,0.171863092,0.370336609,4.37076E-05
2011,7,24,MARE,0.2,3.7693,3.7347,3.4066,-316.8160627,0.171325895,0.368685119,4.21887E-05
2011,7,25,MARE,0.07,3.7296,3.72,3.3902,-307.6608874,0.172519413,0.372354321,4.56283E-05
2011,7,26,MARE,0,3.6942,3.7228,3.3898,-307.440927,0.172548659,0.37244423,4.57156E-05
2011,7,27,MARE,0,3.6839,3.7087,3.3902,-307.6608874,0.172519413,0.372354321,4.56283E-05
2011,7,28,MARE,0,3.7033,3.71,3.399,-312.5400315,0.171877642,0.370381338,4.37494E-05
2011,7,29,MARE,0,3.7185,3.7149,3.409,-318.178505,0.171152142,0.368150955,4.17075E-05
2011,7,30,MARE,0,3.7351,3.7181,3.4127,-320.2904248,0.170884727,0.367328845,4.09762E-05
2011,7,31,MARE,0,3.7522,3.7262,3.4259,-327.9397038,0.169935175,0.364409662,3.84696E-05
2011,8,1,MARE,0,3.7607,3.7343,3.4352,-333.438407,0.169270356,0.362365827,3.67957E-05
2011,8,2,MARE,0,3.769,3.7394,3.4434,-338.3631617,0.168687032,0.360572528,3.53799E-05
2011,8,3,MARE,0,3.7746,3.7403,3.4496,-342.1349882,0.168247757,0.359222076,3.43455E-05
2011,8,4,MARE,0,3.7776,3.7375,3.453,-344.2212302,0.168007512,0.358483496,3.37911E-05
2011,8,5,MARE,0,3.788,3.7433,3.4623,-349.9929326,0.167352709,0.356470453,3.23197E-05
2011,8,6,MARE,0.18,3.7914,3.7388,3.4653,-351.8753388,0.167142212,0.355823327,3.18587E-05
2011,8,7,MARE,0,3.7793,3.7341,3.4575,-347.0020062,0.167690244,0.357508129,3.3071E-05
2011,8,8,MARE,0.37,3.7042,3.7407,3.4665,-352.631133,0.167058112,0.355564782,3.16762E-05
2011,8,9,MARE,0.05,3.1477,3.6755,3.4502,-342.5022276,0.168205327,0.359091636,3.4247E-05
2011,8,10,MARE,0.43,2.5951,3.604,3.4476,-340.9136985,0.168389292,0.359657193,3.46759E-05
2011,8,11,MARE,0.3,2.3201,3.5298,3.443,-338.1212509,0.168715425,0.360659815,3.54477E-05
2011,8,12,MARE,0.07,1.9604,3.497,3.4583,-347.4987131,0.167633925,0.357334989,3.29446E-05
2011,8,13,MARE,0,1.9245,3.4718,3.4595,-348.2451068,0.167549494,0.357075424,3.27558E-05
2011,8,14,MARE,0,1.9729,3.4496,3.4591,-347.9961309,0.167577631,0.357161926,3.28186E-05
2011,8,15,MARE,0,2.093,3.4372,3.4577,-347.1261164,0.167676162,0.357464837,3.30393E-05
2011,8,16,MARE,0,2.3024,3.43,3.4539,-344.7755969,0.167943994,0.358288225,3.36458E-05
2011,8,17,MARE,0,2.6616,3.4236,3.4462,-340.0613905,0.168488461,0.359962065,3.4909E-05
2011,8,18,MARE,0,3.0635,3.4445,3.4518,-343.4834609,0.168092252,0.35874401,3.39858E-05
2011,8,19,MARE,0,3.4474,3.4841,3.4488,-341.6459482,0.168304352,0.359396064,3.44773E-05
2011,8,20,MARE,0,3.5781,3.5193,3.4454,-339.5753144,0.168545163,0.360136385,3.50429E-05
2011,8,21,MARE,0,3.6219,3.5451,3.4434,-338.3631617,0.168687032,0.360572528,3.53799E-05
2011,8,22,MARE,0.55,3.4847,3.5436,3.4362,-334.0351282,0.169199076,0.362146691,3.662E-05
2011,8,23,MARE,0,3.2486,3.5394,3.4382,-335.2317761,0.169056634,0.361708787,3.62713E-05
2011,8,24,MARE,0.06,3.2452,3.5366,3.4386,-335.4716196,0.169028165,0.361621265,3.62019E-05
2011,8,25,MARE,0,3.3619,3.5328,3.433,-332.12937,0.169427314,0.362848357,3.7185E-05
2011,8,26,MARE,0,3.5073,3.5554,3.4332,-332.2481607,0.169413037,0.362804466,3.71494E-05
2011,8,27,MARE,0,3.6033,3.5801,3.442,-337.5172303,0.168786434,0.360878119,3.56177E-05
2011,8,28,MARE,0,3.6556,3.6055,3.4432,-338.2421847,0.168701228,0.360616169,3.54138E-05
2011,8,29,MARE,0,3.6831,3.6266,3.444,-338.7263525,0.168644455,0.360441634,3.52785E-05
2011,8,30,MARE,0,3.7023,3.6473,3.4506,-342.7472728,0.168177049,0.3590047,3.41815E-05
2011,8,31,MARE,0,3.7253,3.6731,3.4649,-351.6237675,0.167170258,0.355909547,3.19198E-05
2011,9,1,MARE,0,3.7426,3.6912,3.4764,-358.9287,0.166366458,0.353438446,3.02094E-05
2011,9,2,MARE,0,3.7605,3.6998,3.4848,-364.3602083,0.165782621,0.351643573,2.9018E-05
2011,9,3,MARE,0,3.7746,3.713,3.487,-365.7962782,0.165630169,0.351174894,2.87137E-05
2011,9,4,MARE,0.02,3.7914,3.7124,3.4727,-356.5620085,0.166624503,0.354231749,3.07495E-05
2011,9,5,MARE,0,3.813,3.7354,3.4798,-361.1173453,0.166129809,0.352710924,2.97214E-05
2011,9,6,MARE,0,3.8294,3.7478,3.4898,-367.6321926,0.165436414,0.350579235,2.83311E-05
2011,9,7,MARE,0,3.842,3.7537,3.494,-370.4033554,0.165146355,0.349687516,2.77666E-05
2011,9,8,MARE,0,3.8501,3.7702,3.5077,-379.5886482,0.164204998,0.346793526,2.6002E-05
2011,9,9,MARE,0.01,3.8556,3.7714,3.5159,-385.1950239,0.163645052,0.345072096,2.49997E-05
2011,9,10,MARE,0,3.8524,3.7714,3.5206,-388.4456883,0.163325282,0.344089038,2.44426E-05
2011,9,11,MARE,0,3.8544,3.7742,3.527,-392.9162802,0.162891226,0.342754629,2.37039E-05
2011,9,12,MARE,0,3.8509,3.778,3.5322,-396.5864942,0.162539719,0.341674002,2.312E-05
2011,9,13,MARE,0,3.8529,3.7783,3.5427,-404.1023396,0.161833121,0.339501723,2.19844E-05
2011,9,14,MARE,0.01,3.8524,3.7725,3.5322,-396.5864942,0.162539719,0.341674002,2.312E-05
2011,9,15,MARE,0.06,3.8727,3.7804,3.5234,-390.395279,0.163135188,0.343504635,2.41166E-05
2011,9,16,MARE,0.38,3.871,3.7866,3.5268,-392.7757984,0.162904766,0.342796256,2.37266E-05
2011,9,17,MARE,0.25,3.7682,3.7902,3.5463,-406.711855,0.161591833,0.338759939,2.16079E-05
2011,9,18,MARE,0.02,3.6208,3.761,3.5441,-405.1151556,0.161739227,0.33921307,2.18372E-05
2011,9,19,MARE,0,3.4261,3.7345,3.5417,-403.3804501,0.161900233,0.339708046,2.20901E-05
2011,9,20,MARE,0,3.267,3.7335,3.5443,-405.2600507,0.16172582,0.339171853,2.18163E-05
2011,9,21,MARE,0.01,3.2168,3.7313,3.5421,-403.669051,0.161873383,0.339625503,2.20477E-05
2011,9,22,MARE,1.58,2.2323,2.4388,3.5413,-403.0920556,0.161927089,0.339790608,2.21325E-05
2011,9,23,MARE,0,1.6218,2.3093,3.5459,-406.4210786,0.161618618,0.338842284,2.16494E-05
2011,9,24,MARE,0,1.6316,2.311,3.5471,-407.2940319,0.161538281,0.338595305,2.15251E-05
2011,9,25,MARE,0,1.7191,2.3191,3.5415,-403.2362271,0.16191366,0.339749324,2.21113E-05
2011,9,26,MARE,0,1.8221,2.3272,3.5441,-405.1151556,0.161739227,0.33921307,2.18372E-05
2011,9,27,MARE,0,1.9337,2.3317,3.5425,-403.9578584,0.16184654,0.339542978,2.20055E-05
2011,9,28,MARE,0,2.0561,2.333,3.5395,-401.7968295,0.162048016,0.340162371,2.23245E-05
2011,9,29,MARE,0,2.186,2.3409,3.5393,-401.6531726,0.16206146,0.340203701,2.23459E-05
2011,9,30,MARE,0,2.3167,2.353,3.5294,-394.6059853,0.162728863,0.34225548,2.34326E-05
2011,10,1,MARE,0,2.4274,2.3684,3.5298,-394.8883085,0.162701824,0.342172355,2.33877E-05
2011,10,2,MARE,0,2.5477,2.3842,3.5294,-394.6059853,0.162728863,0.34225548,2.34326E-05
2011,10,3,MARE,0,2.712,2.3966,3.5294,-394.6059853,0.162728863,0.34225548,2.34326E-05
2011,10,4,MARE,0,2.9174,2.4164,3.5276,-393.3380269,0.162850614,0.342629778,2.36357E-05
2011,10,5,MARE,0,3.107,2.4315,3.5252,-391.6537512,0.163013144,0.34312944,2.39094E-05
2011,10,6,MARE,0,3.2422,2.4522,3.5284,-393.9010602,0.162796487,0.342463376,2.35452E-05
2011,10,7,MARE,0,3.3427,2.4718,3.5206,-388.4456883,0.163325282,0.344089038,2.44426E-05
2011,10,8,MARE,0.36,3.3834,2.4887,3.5161,-385.3327943,0.163631427,0.34503021,2.49757E-05
2011,10,9,MARE,1.43,2.3184,2.493,3.5019,-375.6725032,0.164602636,0.348015974,2.6735E-05
2011,10,10,MARE,0,1.5333,1.9339,3.5067,-378.9105501,0.164273463,0.347004006,2.6127E-05
2011,10,11,MARE,0.12,1.5325,1.6684,3.5153,-384.7820083,0.163685935,0.345197783,2.50717E-05
2011,10,12,MARE,0.12,1.5261,1.5927,3.5163,-385.4706139,0.163617804,0.344988329,2.49518E-05
2011,10,13,MARE,0,1.5359,1.5715,3.5147,-384.3694355,0.163726832,0.345323512,2.51439E-05
2011,10,14,MARE,0,1.5572,1.5694,3.5178,-386.5058337,0.16351568,0.344674373,2.4773E-05
2011,10,15,MARE,0,1.6078,1.5739,3.518,-386.6440729,0.16350207,0.344632532,2.47492E-05
2011,10,16,MARE,0,1.6875,1.605,3.5246,-391.2338103,0.163053811,0.343254462,2.39783E-05
2011,10,17,MARE,0,1.7891,1.6483,3.5109,-381.7667277,0.163986172,0.346120794,2.56062E-05
2011,10,18,MARE,0,1.8767,1.6906,3.5097,-380.9484871,0.164068185,0.346372925,2.57539E-05
2011,10,19,MARE,0,1.952,1.73,3.5065,-378.7750759,0.164287161,0.347046116,2.6152E-05
2011,10,20,MARE,0,2.0077,1.7586,3.5147,-384.3694355,0.163726832,0.345323512,2.51439E-05
2011,10,21,MARE,0,2.0616,1.7846,3.5246,-391.2338103,0.163053811,0.343254462,2.39783E-05
2011,10,22,MARE,0.29,2.1109,1.8008,3.5288,-394.182879,0.162769432,0.342380203,2.35001E-05
2011,10,23,MARE,0.01,2.1184,1.8209,3.5252,-391.6537512,0.163013144,0.34312944,2.39094E-05
2011,10,24,MARE,0,2.0887,1.8367,3.5218,-389.2800321,0.163243776,0.343838465,2.43024E-05
2011,10,25,MARE,0.09,-996,1.8519,-996,,,,
2011,10,26,MARE,0.01,2.0806,1.8693,3.5095,-380.8122843,0.164081859,0.346414963,2.57786E-05
2011,10,27,MARE,0.19,2.0256,1.8776,3.5027,-376.2102496,0.164547712,0.347847121,2.66327E-05
2011,10,28,MARE,0.01,1.8601,1.9032,3.5105,-381.4937858,0.164013503,0.346204818,2.56553E-05
2011,10,29,MARE,0,1.7886,1.9237,3.5167,-385.7464011,0.163590562,0.344904581,2.4904E-05
2011,10,30,MARE,0,1.7835,1.9318,3.5226,-389.8372567,0.163189469,0.343671512,2.42093E-05
2011,10,31,MARE,0,1.807,1.945,3.53,-395.0295458,0.162688306,0.342130799,2.33653E-05
2011,11,1,MARE,0,1.8351,1.9486,3.5328,-397.0121805,0.162499228,0.341549521,2.30536E-05
2011,11,2,MARE,0.01,1.8705,1.9497,3.5184,-386.9206997,0.163474855,0.344548865,2.47018E-05
2011,11,3,MARE,0,1.916,1.9659,3.5127,-382.9973851,0.163863257,0.345742919,2.53862E-05
2011,11,4,MARE,0,1.9627,1.9785,3.5161,-385.3327943,0.163631427,0.34503021,2.49757E-05
2011,11,5,MARE,0,1.9949,1.9836,3.5314,-396.0196224,0.162593729,0.341840044,2.32089E-05
2011,11,6,MARE,0,2.0175,1.987,3.536,-399.2902363,0.162283508,0.340886339,2.27024E-05
2011,11,7,MARE,1.08,1.9881,1.974,3.5296,-394.7471217,0.162715342,0.342213915,2.34101E-05
2011,11,8,MARE,0.34,1.5397,1.6112,3.5119,-382.4499372,0.16391787,0.345910816,2.54837E-05
2011,11,9,MARE,0,1.5504,1.6038,3.5159,-385.1950239,0.163645052,0.345072096,2.49997E-05
2011,11,10,MARE,0,1.5615,1.6025,3.5182,-386.7823616,0.163488462,0.344590696,2.47255E-05
2011,11,11,MARE,0,1.5617,1.5971,3.5194,-387.6131327,0.163406844,0.344339781,2.45837E-05
2011,11,12,MARE,0,1.5738,1.5967,3.532,-396.4447003,0.16255322,0.341715506,2.31422E-05
2011,11,13,MARE,0,1.5903,1.5976,3.5385,-401.0790587,0.162115251,0.340369071,2.24318E-05
2011,11,14,MARE,0.01,1.6095,1.5967,3.5242,-390.9540999,0.163080931,0.343337834,2.40243E-05
2011,11,15,MARE,0,1.6351,1.5912,3.5143,-384.0946327,0.163754104,0.345407355,2.51922E-05
2011,11,16,MARE,0,1.6758,1.5907,3.5003,-374.5993151,0.16471256,0.34835391,2.69408E-05
2011,11,17,MARE,0,1.7095,1.5922,3.5007,-374.8673243,0.164685069,0.348269397,2.68892E-05
2011,11,18,MARE,0,1.7472,1.6065,3.5103,-381.357388,0.164027171,0.346246838,2.568E-05
2011,11,19,MARE,0,1.7709,1.611,3.5111,-381.9032719,0.163972508,0.346078788,2.55817E-05
2011,11,20,MARE,0,1.8059,1.608,3.4938,-370.2709229,0.165160152,0.349729931,2.77932E-05
2011,11,21,MARE,0.57,1.7765,1.6217,3.4876,-366.1889151,0.165588624,0.351047173,2.86313E-05
2011,11,22,MARE,0,1.5559,1.607,3.4908,-368.2901069,0.16536729,0.350366729,2.81957E-05
2011,11,23,MARE,0.01,1.5638,1.6074,3.4952,-371.1989461,0.165063608,0.349433129,2.76074E-05
2011,11,24,MARE,0,1.5672,1.6055,3.4942,-370.5358353,0.16513256,0.349645106,2.774E-05
2011,11,25,MARE,0.19,1.5647,1.5984,3.4844,-364.0997111,0.16581036,0.35172885,2.90736E-05
2011,11,26,MARE,0.25,1.5489,1.5841,3.4709,-355.416294,0.166750234,0.354618279,3.10157E-05
2011,11,27,MARE,0,1.5531,1.5754,3.4539,-344.7755969,0.167943994,0.358288225,3.36458E-05
2011,11,28,MARE,0,1.5631,1.5739,3.4593,-348.1205966,0.167563562,0.357118673,3.27872E-05
2011,11,29,MARE,0,1.5687,1.5718,3.4595,-348.2451068,0.167549494,0.357075424,3.27558E-05
2011,11,30,MARE,0,1.5756,1.5771,3.4374,-334.7526034,0.169113592,0.36188389,3.64104E-05
2011,12,1,MARE,0,1.5841,1.5739,3.4092,-318.2923059,0.171137674,0.368106473,4.16676E-05
2011,12,2,MARE,0.02,1.5866,1.5656,3.3504,-286.5278564,0.175461148,0.38139802,5.51776E-05
2011,12,3,MARE,0.4,1.5732,1.5686,3.3035,-263.4802893,0.179010684,0.392310269,6.90024E-05
2011,12,4,MARE,0,1.5562,1.5573,3.2238,-228.4860051,0.185251035,0.41149482,0.000100798
2011,12,5,MARE,0,1.5577,1.5534,3.1281,-192.5514444,0.193094288,0.435607132,0.000158581
2011,12,6,MARE,0,1.5673,1.5586,3.0047,-154.4274121,0.203772079,0.468433592,0.000283355
2011,12,7,MARE,0,1.5744,1.5549,2.9002,-128.1085769,0.213301693,0.497730241,0.000461236
2011,12,8,MARE,0,1.5787,1.5583,2.7797,-103.2779773,0.224814815,0.533124739,0.000803833
2011,12,9,MARE,0,1.5802,1.5554,2.6609,-83.51362245,0.236658554,0.569535644,0.001378311
2011,12,10,MARE,0,1.5881,1.5607,2.5612,-69.87767138,0.246910405,0.601052646,0.002149667
2011,12,11,MARE,0.02,1.5979,1.5644,2.4839,-60.85742063,0.255005778,0.625940045,0.003015621
2011,12,12,MARE,0,1.5968,1.5595,2.4101,-53.33428454,0.262811368,0.649936572,0.004142091
2011,12,13,MARE,0.2,1.5865,1.5673,2.3523,-48.09763279,0.268948427,0.668803575,0.005287571
2011,12,14,MARE,0.1,1.5585,1.567,2.3071,-44.36342469,0.273745638,0.683551518,0.006380967
2011,12,15,MARE,0,1.5565,1.5607,2.2574,-40.59121897,0.279002738,0.699713286,0.007820457
2011,12,16,MARE,0,1.5615,1.5606,2.2277,-38.49191278,0.28212872,0.709323412,0.008816126
2011,12,17,MARE,0,1.5629,1.5561,2.1985,-36.53382565,0.285186283,0.718723202,0.009905449
2011,12,18,MARE,0,1.5722,1.5619,2.1712,-34.793346,0.28802751,0.727457913,0.011031766
2011,12,19,MARE,1.06,1.5575,1.5529,2.0193,-26.51813826,0.303389745,0.774685641,0.019618746
2011,12,20,MARE,0.18,1.5516,1.5483,1.6887,-14.68337882,0.332354656,0.863731727,0.058530099
2011,12,21,MARE,0,1.5594,1.547,1.6831,-14.53709068,0.332775593,0.865025803,0.059500775
2011,12,22,MARE,0.01,1.558,1.5419,1.6682,-14.15491851,0.333882979,0.868430211,0.062141078
2011,12,23,MARE,0.01,1.5618,1.5375,1.6652,-14.0791948,0.334103718,0.869108823,0.062682872
2011,12,24,MARE,0,1.5654,1.5364,1.6512,-13.73113884,0.335123925,0.872245218,0.065256755
2011,12,25,MARE,0,1.5701,1.5402,1.6538,-13.79512076,0.334935694,0.871666545,0.064773062
2011,12,26,MARE,0.04,1.5697,1.542,1.6508,-13.72132184,0.335152833,0.872334091,0.065331401
2011,12,27,MARE,0,1.568,1.5366,1.6409,-13.48057502,0.335864049,0.874520565,0.067198556
2011,12,28,MARE,0,1.5758,1.5444,1.6451,-13.58218981,0.335563324,0.873596052,0.066401803
2011,12,29,MARE,0,1.5794,1.5461,1.6417,-13.49987143,0.335806882,0.874344818,0.067046267
2011,12,30,MARE,0,1.5801,1.5465,1.6443,-13.56277573,0.335620719,0.8737725,0.066553039
2011,12,31,MARE,0,1.5931,1.5499,1.6449,-13.57733369,0.335577678,0.87364018,0.066439589
2012,1,1,MARE,0,1.6005,1.5483,1.6367,-13.37972045,0.336163295,0.875440529,0.068002148
2012,1,2,MARE,0,1.6078,1.5448,1.6291,-13.19913585,0.33670102,0.877093642,0.069473705
2012,1,3,MARE,0,1.6292,1.5515,1.6353,-13.34627022,0.336262715,0.875746171,0.068271535
2012,1,4,MARE,0,1.6444,1.5561,1.6387,-13.42765198,0.336020982,0.875003019,0.067618631
2012,1,5,MARE,0,1.6657,1.5617,1.6423,-13.51436186,0.335763972,0.874212899,0.066932213
2012,1,6,MARE,0,1.6808,1.5648,1.6502,-13.7066095,0.335196171,0.872467323,0.065443484
2012,1,7,MARE,0,1.7027,1.5596,1.6451,-13.58218981,0.335563324,0.873596052,0.066401803
2012,1,8,MARE,0,1.7271,1.5641,1.6471,-13.63084667,0.335419602,0.873154211,0.066024795
2012,1,9,MARE,0,1.7559,1.5696,1.6492,-13.68212398,0.335268333,0.872689169,0.065630599
2012,1,10,MARE,0,1.7776,1.5738,1.6528,-13.77047712,0.335008157,0.871889318,0.06495879
2012,1,11,MARE,0,1.8027,1.5733,1.6542,-13.80499056,0.334906685,0.871577365,0.064698878
2012,1,12,MARE,0,1.8323,1.5772,1.6516,-13.74096286,0.335095003,0.872156305,0.065182172
2012,1,13,MARE,0,1.86,1.5859,1.6562,-13.85444558,0.334761441,0.871130845,0.064328882
2012,1,14,MARE,0,1.8795,1.5868,1.6626,-14.01389534,0.33429442,0.869695092,0.063155204
2012,1,15,MARE,0,1.8992,1.5897,1.6718,-14.24632476,0.333617106,0.867612846,0.061495446
2012,1,16,MARE,0,1.9116,1.6027,1.686,-14.61266417,0.33255793,0.864356647,0.058996634
2012,1,17,MARE,0,1.9219,1.6119,1.6727,-14.2692684,0.33355047,0.867407988,0.061334808
2012,1,18,MARE,0,1.9585,1.6248,1.6733,-14.28458468,0.333506009,0.867271302,0.061227886
2012,1,19,MARE,0,1.9789,1.6377,1.6869,-14.6361978,0.332490239,0.864148545,0.058840818
2012,1,20,MARE,0,1.9909,1.6417,1.6879,-14.66239073,0.332414948,0.863917081,0.058668046
2012,1,21,MARE,0,2.0192,1.6553,1.6979,-14.92691205,0.331657526,0.861588559,0.056960892
2012,1,22,MARE,0,2.0326,1.6648,1.7138,-15.3573619,0.330436416,0.857834529,0.054322911
2012,1,23,MARE,0,2.0495,1.6675,1.7163,-15.42616296,0.33024255,0.857238534,0.053916596
2012,1,24,MARE,0.55,2.0672,1.6751,1.7184,-15.484194,0.330079313,0.856736699,0.053577057
2012,1,25,MARE,0.28,1.5821,1.629,1.7213,-15.56469116,0.329853306,0.856041891,0.053110813
2012,1,26,MARE,0,1.5688,1.6277,1.6859,-14.61005166,0.332565447,0.864379757,0.059013965
2012,1,27,MARE,0,1.5663,1.6193,1.6729,-14.274372,0.333535653,0.867362436,0.061299152
2012,1,28,MARE,0,1.5709,1.6123,1.6648,-14.06912896,0.334133093,0.86919913,0.062755371
2012,1,29,MARE,0,1.5779,1.6082,1.6626,-14.01389534,0.33429442,0.869695092,0.063155204
2012,1,30,MARE,0,1.5853,1.6132,1.6642,-14.05404369,0.334177131,0.869334515,0.062864233
2012,1,31,MARE,0,1.5798,1.6031,1.6582,-13.90407777,0.334615864,0.8706833,0.063960422
2012,2,1,MARE,0,1.5907,1.6012,1.6481,-13.65524042,0.335347615,0.872932904,0.06583687
2012,2,2,MARE,0,1.6046,1.5974,1.6453,-13.58704767,0.335548967,0.873551914,0.066364032
2012,2,3,MARE,2.17,1.5743,1.5884,1.6381,-13.41325452,0.336063711,0.87513438,0.067733523
2012,2,4,MARE,0,1.558,1.579,1.6264,-13.13556926,0.336890884,0.877677335,0.070001918
2012,2,5,MARE,0,1.5614,1.5681,1.6186,-12.95364689,0.337435928,0.879352951,0.071543889
2012,2,6,MARE,0,1.5643,1.5674,1.6202,-12.99075774,0.337324542,0.879010521,0.071225644
2012,2,7,MARE,0,1.5701,1.5649,1.6148,-12.86593295,0.337699603,0.88016356,0.072303751
2012,2,8,MARE,0,1.569,1.5562,1.6055,-12.65376199,0.338339766,0.882131599,0.074187392
2012,2,9,MARE,0.25,1.5726,1.5592,1.6094,-12.74230757,0.338072201,0.881309029,0.073393327
2012,2,10,MARE,0,1.5641,1.5526,1.6041,-12.62212671,0.338435502,0.882425915,0.074473906
2012,2,11,MARE,0,1.5684,1.5484,1.599,-12.50755125,0.338782849,0.883493756,0.07552419
2012,2,12,MARE,0,1.5785,1.5442,1.5951,-12.42063698,0.339046982,0.884305772,0.076334299
2012,2,13,MARE,0.2,1.5726,1.5474,1.6033,-12.60408492,0.338490133,0.882593867,0.074637976
2012,2,14,MARE,0.01,1.5662,1.5406,1.6056,-12.65602469,0.338332922,0.882110556,0.074166956
2012,2,15,MARE,0.03,1.5586,1.5366,1.6035,-12.60859295,0.33847648,0.882551895,0.074596935
2012,2,16,MARE,0,1.5619,1.532,1.6028,-12.59282191,0.33852425,0.882698753,0.074740648
2012,2,17,MARE,0,1.5656,1.5336,1.6017,-12.56807868,0.338599234,0.882929272,0.074966875
2012,2,18,MARE,0.08,1.5588,1.5286,1.6016,-12.56583171,0.338606045,0.882950213,0.074987465
2012,2,19,MARE,0,1.5622,1.5314,1.6024,-12.58381874,0.338551529,0.882782614,0.074822857
2012,2,20,MARE,0.16,1.5583,1.5304,1.6013,-12.55909321,0.338626475,0.883013019,0.075049258
2012,2,21,MARE,0,1.5572,1.5294,1.6005,-12.54114152,0.338680917,0.883180388,0.075214214
2012,2,22,MARE,0,1.5612,1.5295,1.6025,-12.58606893,0.33854471,0.882761653,0.074802299
2012,2,23,MARE,0,1.5564,1.5259,1.6053,-12.64923782,0.338353453,0.882173675,0.074228275
2012,2,24,MARE,0,1.5632,1.5227,1.5973,-12.46959101,0.338898142,0.883848199,0.075876573
2012,2,25,MARE,0,1.57,1.5206,1.5967,-12.45622081,0.338938775,0.883973117,0.076001217
2012,2,26,MARE,0,1.5778,1.5264,1.6011,-12.55460288,0.33864009,0.883054877,0.075090474
2012,2,27,MARE,0,1.591,1.5287,1.6025,-12.58606893,0.33854471,0.882761653,0.074802299
2012,2,28,MARE,0,1.6028,1.5302,1.6007,-12.54562704,0.338667311,0.883138561,0.075172952
2012,2,29,MARE,0,1.61,1.5257,1.5966,-12.45399384,0.338945545,0.883993927,0.076022005
2012,3,1,MARE,0,1.6438,1.5351,1.6061,-12.66734423,0.338298686,0.882005307,0.074064838
2012,3,2,MARE,0,1.6781,1.5351,1.6037,-12.61310259,0.338462824,0.882509912,0.074555909
2012,3,3,MARE,0,1.7191,1.5336,1.5983,-12.49190659,0.338830352,0.883639794,0.07566915
2012,3,4,MARE,0,1.7646,1.5385,1.6037,-12.61310259,0.338462824,0.882509912,0.074555909
2012,3,5,MARE,0,1.8151,1.5425,1.6061,-12.66734423,0.338298686,0.882005307,0.074064838
2012,3,6,MARE,0,1.8605,1.547,1.609,-12.73319753,0.338099703,0.881393577,0.073474494
2012,3,7,MARE,0,1.9087,1.5485,1.6108,-12.77424407,0.337975838,0.881012783,0.073109742
2012,3,8,MARE,0.72,1.7325,1.5336,1.5955,-12.42952339,0.33901995,0.884222671,0.076250933
2012,3,9,MARE,0,1.5623,1.5349,1.6003,-12.53665761,0.338694519,0.883222204,0.075255493
2012,3,10,MARE,0,1.5645,1.5349,1.5999,-12.5276946,0.338721712,0.883305806,0.075338098
2012,3,11,MARE,0.79,1.5502,1.5287,1.5939,-12.39401583,0.339127994,0.884554827,0.076584777
2012,3,12,MARE,0,1.5504,1.5308,1.5945,-12.40731926,0.339087503,0.884430346,0.076459467
2012,3,13,MARE,0,1.5566,1.5304,1.5981,-12.48744028,0.338843917,0.883681496,0.075710603
2012,3,14,MARE,0,1.5549,1.5293,1.5955,-12.42952339,0.33901995,0.884222671,0.076250933
2012,3,15,MARE,0,1.5634,1.5291,1.5951,-12.42063698,0.339046982,0.884305772,0.076334299
2012,3,16,MARE,0,1.5736,1.5204,1.5901,-12.31009136,0.339383728,0.885341023,0.07738173
2012,3,17,MARE,0,1.5975,1.5206,1.5832,-12.1591523,0.339844958,0.886758972,0.078843509
2012,3,18,MARE,0,1.628,1.5201,1.5802,-12.09410522,0.340044234,0.887371599,0.07948498
2012,3,19,MARE,1.51,1.5698,1.5152,1.5748,-11.97789612,0.340401006,0.888468416,0.08064868
2012,3,20,MARE,0.04,1.5318,1.5052,1.565,-11.76984276,0.341042163,0.890439509,0.082790357
2012,3,21,MARE,0.41,1.5367,1.5024,1.5638,-11.74461646,0.341120113,0.890679146,0.083055246
2012,3,22,MARE,0.08,1.5301,1.4899,1.5561,-11.58402926,0.341617379,0.89220788,0.084768696
2012,3,23,MARE,0,1.538,1.4869,1.5547,-11.55506838,0.341707251,0.89248417,0.08508279
